,Positive,Negative
106,"Coronavirus in Kogi is real, I know a patient – Dino Melaye https://thisweekng.com/2020/05/30/coronavirus-in-kogi-is-real-i-know-a-patient-dino-melaye","{Recent News} Covid-19: #Nigeria reports 196 new #cases of #Coronavirus bringing total to 1,728 https://gramnaija.com/2020/04/29/covid-19-nigeria-reports-196-new-cases-of-coronavirus-bringing-total-to-1728/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #coronavirus #covid"
107,World Leaders: Unite For Our Future and Protect Everyone From #Coronavirus https://glblctzn.co/e/jmlZ4GTXU6 #globalcitizen,Coronavirus outbreak in Nigeria: Apr 29: 1728 cases Apr 19: 627 cases Apr 9: 288 cases Mar 29: 111 cases Mar 19: 12 cases Feb 29: 1 case
108,Pattydearie's Blog: Abia Coronavirus patient who was declared wanted turns himself in... https://www.pattydearie.com/2020/05/abia-coronavirus-patient-who-was.html?spref=tw,"True! So if someone dies as a result of cancer but had coronavirus symptoms, it’s going to be recorded as a CORONAVIRUS related death."
109,The world we live in. They just feed on our fears. To God be the Glory we coming out strong #Plandemic #FakeNews #COVID19 #coronavirus ,"Breaking: Nigeria records 196 new coronavirus cases, 87 in Lagos, toll jumps to 1728 "
110,Prince Joachim of Belgium tests positive for Coronavirus after attending a party with his girlfriend and 25 others in Spain ,"Coronavirus: 196 New Cases Reported in Nigeria, Toll Now 1,728 #Coronavirus #COVID19 #CovisNGR https://www.primestarnews.com/coronavirus-196-new-cases-reported-in-nigeria-toll-now-1728/ via @daahclement"
111,Biafra Remembrance Day: Coronavirus Restricts Celebration After 50 Years of Biafra War http://dlvr.it/RXgXNz,Lol. The presidency is giving us out to CoronaVirus 
112,Mheen! Coronavirus be turning breadwinners to breadlosers. May God help those affected to stay strong this trying period and may God grant their spouses greater understanding and endurance that it's a phase that will definitely come and go. #MarliansDay,Coronavirus: Infection Toll Rises To 1728 After NCDC Confirmed 196 New Cases - 
113,Pattydearie's Blog: Prince Joachim of Belgium tests positive for Coronavirus after attending a party with his girlfriend and 25 others in Spain.. https://www.pattydearie.com/2020/05/prince-joachim-of-belgium-tests.html?spref=tw,The North is on Corona virus fire! God help us!
114,"From 1,130 coronavirus tests on Premier League players and staff on Thursday and Friday, there were a total of ZERO positive cases #Goodnews #EPL",@Ccioma 's album launch is this Saturday at 4pm! #turnup #musicoflife &gt; #coronavirus #COVID19
115,Kaduna Discharges Four-Month-Old Coronavirus Patient ,Eighty-seven coronavirus cases discovered in Lagos while twenty-four coronavirus cases found in Kano. Lagos having a high number of coronavirus back to back.
116,If not for the coronavirus shit today is suppose to be Champions league final Night ,"Follow me and i will follow you back immediately,if i don't follow back just unfollow me.... I believe that Corona virus is real but the way NCDC are doing it, few people will believe them and most people won't believe them."
117,No Premier League personnel come back positive for coronavirus https://mol.im/a/8372693 via @MailSport,Swedish city to dump manure in park to deter visitors amid coronavirus https://www.ngospelmedia.net/news/swedish-city-to-dump-manure-in-park-to-deter-visitors-amid-coronavirus/
118,Coronavirus latest: EU urges Trump to reconsider WHO withdrawal ,"Aso-Rock is Empty courtesy of Coronavirus, Nigeria has only #NewsCastingPresident #NewscastingPresident #NewscastingPresident #NewscastingPresident Nigerians why? @Orsu24News @igbee @channelstv @_AfricanUnion @ECOWASParliamnt @eeas @oeas @icc_c @WorldCourtUK @IykeObedOnuorah"
119,Hope they will come back with #coronavirus cure or vaccine ,Fauci warns US could 'be in for a bad fall' if coronavirus treatments don't work 
120,"Countries like Morocco have made provisions for the immediate evacuation of their nationals from China and other #coronavirus affected regions, but our Nigerian government is closing Chinise Mall in Abuja and folding their hands. What a country! #Messi #CoronavirusOutbreak","The other day, @seyiamakinde told us there was no Coronavirus in Oyo State, we knew what happened next. Also Gov. Ganduje told us there was no mass death in Kano, we knew what happened next. Here again a Commissioner is coming out with such accusation. Let us watch and see again "
121,"China's deadly coronavirus could be good for US jobs, manufacturing, says Trump Commerce Secretary Wilbur Ross #NSEUPDATE","Kano records 24, Gombe 18 and Kaduna 17 New Cases of Coronavirus http://insidearewa.com.ng/kano-records-24-gombe-18-and-kaduna-17-new-cases-of-coronavirus/"
122,"Stay safe! Pros and cons of staying safe from #coronavirus. #CoronavirusOutbreak Retweet, you followers might need to see this. #Messi","Coronavirus: Nigeria reports 196 new cases in FCT, eleven states — total now 1728 https://www.okay.ng/248910"
123,"People should be careful traveling outside the country. Coronavirus trend is not friendly at all. Research your location, health statistics etc before jumping flight for international trip. You won't like to be quarantined.",Bro i saw this video since b4 their was no any reported case of corona virus not even one case in china tackless of nigeria.
124,Don't let anyone deceive you into taking any solution be it salt or sugar to help you keep safe from #CoronaVirus Be smart. Read and arm yourself with Knowledge,Coronavirus has messed up plans for everybody including those that dont even have plan for 2020.
125,"#coronavirus #Messi #FactsAboutTacha kindly contact @PrintsAf for all kind of graphics related design and commercial printing, take a look at before and after","Nigeria confirms 196 new coronavirus cases, total rises to 1,728 https://www.republican.ng/nigeria-confirms-196-new-coronavirus-cases-total-rises-to-1728/"
126,China's Super League Season Postponed Because Of Coronavirus https://goo.gl/fb/8RsnQe &lt;&lt; read more here,BREAKING: Nigeria Records 196 New Cases Of Coronavirus https://amiloaded.com/2020/04/breaking-nigeria-records-196-new-cases-of-coronavirus.html
127,"Coronavirus shouldnt last long, just like other Chinese products.","There is no doubt that this Coronavirus pandemic is a tribulation for mankind, a great time of distress. But I can count more than 5 people &amp; organizations that have turned this difficult time into a legitimate opportunity."
128,@LeoinAbuja you talked about Nigeria and coronavirus yesterday. Hope you find useful info here. ,196 for what... Abeg Watin we wan ease again... Lagos too no funny... Always topping the table NCDC can you see #COVID19 #coronavirus
129,WHO: ''this is time for solidarity not stigma'' .... what's is Nigeria doing in regards to Coronavirus??? Cases reported in Neighboring countries #coronavirusnigeria,"*Nigerian Lion Stun Citizens, Joins Fight Against Coronavirus* https://sportstoneup.wordpress.com/2020/04/29/roaring-lion-joins-fight-against-coronavirus/@36lionfc"
130,"Google is temporarily closing all of its offices in China, Hong Kong, and Taiwan as a result of the coronavirus. Other tech giants, including Amazon and Microsoft, have also taken action to protect staff from infection. http://factprint.com.ng/2020/01/30/coronavirus-technology-giants-join-china-shutdown/",Shea we no enter wahal with this corona Virus thing like this 
131,Good News Re: CoronaVirus ,"Mass testing!!!....Mass testing!!!!....with all the loans and grants plus donations Nigeria has gotten towards tackling this Coronavirus pandemic....we are still backwards when it comes to testing....it is something we have to do, don't wait for symptoms to show please....."
132,#coronavirus another investment opportunity for the likes of Bill Gates and Co.,This is the latest Data for CORONAVIRUS outbreak in Nigeria as released by the NIGERIA CENTRE FOR DISEASE CONTROL (NCDC) as at 11:55pm Nigerian time yesterday Wednesday 29th April 2020! MAY OUR AWESOME GOD ASSIST… https://www.instagram.com/p/B_lSCpLAYaR/?igshid=qmxhxsi0f4ka
133,@ighalojude my prayer tonight is that the almighty God will guide and protect you and your team mates against this deadly coronavirus. You and are your team mates shall be marked free from this virus. Amen ,"Nigeria confirms 196 new coronavirus cases, total rises to 1,728 https://tribuneonlineng.com/nigeria-confirms-196-new-coronavirus-cases-total-rises-to-1728/"
134,"Fantastic, Although we presently want to watch coronavirus TAKE STEPS BACK to where it came from ","fight COVID-19 April 29, 2020 Development Bank of Nigeria Plc, a development finance institution, has announced a donation of N100 million towards the fight against the deadly coronavirus pandemic (COVID)-19. Its… https://www.instagram.com/p/B_lSBQpJ6OU/?igshid=ba0icqvohu4b"
135,"This coronavirus, appropriate authorities should please and please help us ban related flights and secure borders. we can't just deal... we are still tackling lassa fever",Congratulations to Kano... Atleast they don't have Corona virus and also don't know what's killing them... 
136,Thank God mine was at the warehouse before the Coronavirus outbreak. Let me think about it first.,Have u heard this bad jam. Follow me abeg.. I follow back.. #coronavirus @officialnairam1 https://twitter.com/chemobro/status/1254826653987090436/video/1
137,"Buy #Bitcoin. In a crisis, it is much lighter than gold, and gives you freedom from having to trust centralized 3rd party systems such as governments and banks. Economic strain will be appearing soon due to the #coronavirus. It is essentially irresponsible to not own any #BTC.",@NCDCgov we never sleep oo Drop the livescore make we write am down #COVID19 #LockdownEnd Eniola Badmus Timini #coronavirus Brymo 
138,Disease control centre deployes rapid response teams to fight covid19 http://dlvr.it/RQy4kl,Pattydearie's Blog: Coronavirus: FG to decontaminate 123 aircraft and 13 airports... https://www.pattydearie.com/2020/04/coronavirus-fg-to-decontaminate-123.html?spref=tw
139,"I know Lagos Government is ready for COVID19, I hope other States Government will be up and doing. ","Current updates on coronavirus in Israel Cases: 15,834 Deaths: 215 Recovered: 8,223 Population: 8,884 Million "
140,"Amen, and may God protect us and ours and reward us as we put our best to contain covid19","“50 years from now, some generation ZZer is going to ask what life was during the Coronavirus pandemic in 2020” "
141,"The @OfficialPDPNig called for a bi-partisan, concerted efforts to contain #COVID19 just like the #EbolaCrisis in 2014. Was that too much to ask for? Stop arguing like a BLIND BAT and copiously read the full statement. Adios.",Defence Production Act was invoked in US . Rarely used. So give Nigeria time too. No one prepared for coronavirus
142,2. COVID19: @NCDCgov deploys Rapid Response Teams to Lagos. Details here: https://nhwat.ch/38eydTP #NHWTop10 #PreventEpidemicsNaija,Japanese Island Suffering Second Wave Of Coronavirus After Lifting Lockdown Too Early https://keygist.com/japanese-island-suffering-second-wave-of-coronavirus-after-lifting-lockdown-too-early/
143,"Without health (system), we have nothing #COVID19 @ekemma Great and inspiring job by the @NCDCgov team",Breaking News: Nigeria confirms 196 new cases of Coronavirus. Total cases of Coronavirus recorded now 1728 with 307 discharged and 51 deaths. 
144,"“Now that we have a reported case in Nigeria, what is important is control and we will also facilitate other partners to support Nigeria.” https://guardian.ng/news/coronavirus-who-commends-fgs-effort-on-response/?utm_medium=Social&amp;echobox=twitter_post&amp;utm_source=Twitter#Echobox=1582906529 #Coronavirus #Covid19",87 in Lagos and they released time table for coronavirus not to infect her people from may 4. Issokay
145,"With the official announcement of #COVID19 case in Nigeria, how confident are you about Nigeria handling the situation? Retweet! 10,000 votes needed. #coronavirusnigeria #CoronaVirusUpdates #COVID19Nigeria #FridayThoughts #CoronavirusKe","So many deaths these days! #Coronavirus related or not, home and abroad, on and offline! It's coming to me and you wether we are ready or not, so stop forming, rather start bowing!"
