,hashtags,timestamp,text,screen_name,likes,retweets
99,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-09 10:05:17,"#IndiaFightsCorona:

Steps to take when #COVID cases occur in offices

In general, staff showing flu-like illness shouldn't attend office and seek medical advice

But when people show symptoms within office spaces:

Isolate the ill person from the other employees

#StaySafepic.twitter.com/nzMzIEeVhF",COVIDNewsByMIB,28,5
100,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-09 07:06:07,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 62% and improves to 62.08% as on July 09, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/GRvSEu7JmA",COVIDNewsByMIB,54,33
101,"['CoronaVirusUpdates', 'COVID19']",2020-07-09 04:52:03,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 09, 2020)

62.08% Cured/Discharged/Migrated (476,378)
35.17% Active cases (269,789)
2.75% Deaths (21,129)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/sPhEZh89cq",COVIDNewsByMIB,72,40
102,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-08 12:19:57,"#IndiaFightsCorona:

Steps to take when #COVID cases occur in offices

In general, staff showing flu-like illness shouldn't attend office and seek medical advice

But when people show symptoms within office spaces:

Isolate the ill person from the other employees

#StaySafepic.twitter.com/4LyBMaOOWZ",COVIDNewsByMIB,31,22
103,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-08 09:16:05,"#IndiaFightsCorona:

To strengthen Central Govt’s efforts to reduce #COVID mortality, @aiims_newdelhi starts Tele-Consultation guidance to State doctors on COVID Clinical Management

10 hospitals with more than 1000 beds to participate in the first session

#StaySafepic.twitter.com/D5C7pfaxWw",COVIDNewsByMIB,40,18
104,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-08 06:10:27,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 61% and improves to 61.53% as on July 08, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/u9irWRic1a",COVIDNewsByMIB,40,18
105,"['CoronaVirusUpdates', 'COVID19']",2020-07-08 04:37:54,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 08, 2020)

61.53% Cured/Discharged/Migrated (456,831)
35.69% Active cases (264,944)
2.78% Deaths (20,642)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/GC6irgw1zR",COVIDNewsByMIB,65,28
106,"['IndiaFightsCorona', 'ShoppingMalls', 'COVIDー19', 'StaySafepic']",2020-07-07 14:05:25,"#IndiaFightsCorona: 

Preventive measures in #ShoppingMalls against #COVIDー19
 Generic Measures
Gaming arcades/ children play areas/ cinema halls shall remain closed. 

 Specific Arrangements
Posters/media on COVID-19 preventive measures to be displayed.

#StaySafepic.twitter.com/fBMxMkG5fL",COVIDNewsByMIB,40,23
107,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-07 11:31:25,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 61% for the first time; improves to 61.13% as on July 07, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI 

Via @MoHFW_INDIApic.twitter.com/tVkAaBDPDj",COVIDNewsByMIB,56,34
108,"['CoronaFacts', 'COVID19', 'StaySafepic']",2020-07-10 16:36:56,"#CoronaFacts:

Is it safe to donate or receive blood during #COVID19
Respiratory viruses are generally not known to be transmitted by blood donation or transfusion. Therefore, individuals are not at risk of contracting COVID through these means. 

@ICMRDELHI
#StaySafepic.twitter.com/yy4OdrRSSw",COVIDNewsByMIB,30,18
109,"['IndiaFightsCorona', 'COVID19', 'COVID', 'StaySafe', 'IndiaWillWin', 'BreakTheStigmapic']",2020-07-10 16:19:02,"#IndiaFightsCorona:

Minding our minds during #COVID19
Don't stigmatise people with #COVID: Maintain a safe physical distance, but remember that they need our care and concern.

#StaySafe #IndiaWillWin #BreakTheStigmapic.twitter.com/WIVXsxC7lX",COVIDNewsByMIB,30,7
110,"['IndiaFightsCorona', 'AtmaNirbharBharatAbhiyan', 'VocalForLocal']",2020-07-10 12:46:50,"#IndiaFightsCorona: 

Bamboo sector will be one of the important components of India's Post-COVID economy; Bamboo to propel the #AtmaNirbharBharatAbhiyan in the NE Region by imbibing #VocalForLocal  mantra: Union Minister @DrJitendraSingh. 

Details: https://bit.ly/3fgi0Sl pic.twitter.com/VVOMSfek7z",COVIDNewsByMIB,23,13
111,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-10 04:46:59,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 62% and improves to 62.42% as on July 10, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/9kVpvnfZcL",COVIDNewsByMIB,59,34
112,"['CoronaVirusUpdates', 'COVID19']",2020-07-10 04:44:54,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 10, 2020)

62.42% Cured/Discharged/Migrated (495,513)
34.86% Active cases (276,685)
2.72% Deaths (21,604)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/bJW2z9R8wy",COVIDNewsByMIB,59,25
113,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-10 03:11:37,"#IndiaFightsCorona:

Steps to take when #COVID cases occur in offices

In general, staff showing flu-like illness shouldn't attend office and seek medical advice

But when people show symptoms within office spaces:

Isolate the ill person from the other employees

#StaySafepic.twitter.com/diMCtyh63a",COVIDNewsByMIB,22,15
114,"['IndiaFightsCorona', 'ICMR', 'COVID19', 'Serosurvey', 'StaySafe']",2020-07-09 12:17:06,"#IndiaFightsCorona: 

#ICMR conducted Serosurvey for #COVID19 in May 2020 in collaboration with State health departments, National Centre for Disease Control (NCDC) & WHO India. 

Let's understand what is COVID-19 #Serosurvey & how does it work
#StaySafe 

Via @ICMRDELHIpic.twitter.com/ujVk1BYkPt",COVIDNewsByMIB,28,4
115,"['IndiaFightsCorona', 'COVID19', 'COVID', 'StaySafe', 'IndiaWillWin', 'BreakTheStigmapic']",2020-07-09 11:32:47,"#IndiaFightsCorona:

Minding our minds during #COVID19
Don't stigmatise people with #COVID: Maintain a safe physical distance, but remember that they need our care and concern.

#StaySafe #IndiaWillWin #BreakTheStigmapic.twitter.com/CHFdVwbSDA",COVIDNewsByMIB,27,17
116,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-09 10:05:17,"#IndiaFightsCorona:

Steps to take when #COVID cases occur in offices

In general, staff showing flu-like illness shouldn't attend office and seek medical advice

But when people show symptoms within office spaces:

Isolate the ill person from the other employees

#StaySafepic.twitter.com/nzMzIEeVhF",COVIDNewsByMIB,28,5
117,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-09 07:06:07,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 62% and improves to 62.08% as on July 09, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/GRvSEu7JmA",COVIDNewsByMIB,54,33
118,"['CoronaVirusUpdates', 'COVID19']",2020-07-09 04:52:03,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 09, 2020)

62.08% Cured/Discharged/Migrated (476,378)
35.17% Active cases (269,789)
2.75% Deaths (21,129)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/sPhEZh89cq",COVIDNewsByMIB,72,40
119,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-08 12:19:57,"#IndiaFightsCorona:

Steps to take when #COVID cases occur in offices

In general, staff showing flu-like illness shouldn't attend office and seek medical advice

But when people show symptoms within office spaces:

Isolate the ill person from the other employees

#StaySafepic.twitter.com/4LyBMaOOWZ",COVIDNewsByMIB,31,22
120,"['IndiaFightsCorona', 'COVID', 'StaySafepic']",2020-07-08 09:16:05,"#IndiaFightsCorona:

To strengthen Central Govt’s efforts to reduce #COVID mortality, @aiims_newdelhi starts Tele-Consultation guidance to State doctors on COVID Clinical Management

10 hospitals with more than 1000 beds to participate in the first session

#StaySafepic.twitter.com/D5C7pfaxWw",COVIDNewsByMIB,40,18
121,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-08 06:10:27,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 61% and improves to 61.53% as on July 08, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/u9irWRic1a",COVIDNewsByMIB,40,18
122,"['CoronaVirusUpdates', 'COVID19']",2020-07-08 04:37:54,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 08, 2020)

61.53% Cured/Discharged/Migrated (456,831)
35.69% Active cases (264,944)
2.78% Deaths (20,642)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/GC6irgw1zR",COVIDNewsByMIB,65,28
123,"['IndiaFightsCorona', 'ShoppingMalls', 'COVIDー19', 'StaySafepic']",2020-07-07 14:05:25,"#IndiaFightsCorona: 

Preventive measures in #ShoppingMalls against #COVIDー19
 Generic Measures
Gaming arcades/ children play areas/ cinema halls shall remain closed. 

 Specific Arrangements
Posters/media on COVID-19 preventive measures to be displayed.

#StaySafepic.twitter.com/fBMxMkG5fL",COVIDNewsByMIB,40,23
124,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-07 11:31:25,"#CoronaVirusUpdates:

India's #COVID19 recovery rate crosses 61% for the first time; improves to 61.13% as on July 07, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI 

Via @MoHFW_INDIApic.twitter.com/tVkAaBDPDj",COVIDNewsByMIB,56,34
125,"['Mythbusters', 'COVID19', 'StaySafe', 'IndiaWillWin']",2020-07-07 09:32:38,"#Mythbusters 

Myth: Can shoes spread the #COVID19 virus?

Fact: The likelihood of COVID-19 being spread on shoes and infecting individuals is very low. 

*As a precautionary measure, consider leaving your shoes at the entrance of your home. 

#StaySafe #IndiaWillWin 

Via @WHOpic.twitter.com/8C5xo2cHeV",COVIDNewsByMIB,51,27
126,"['IndiaFightsCorona', 'COVID19', 'StaySafe', 'IndiaWillWinpic']",2020-07-07 08:35:53,"#IndiaFightsCorona:

BSIP joins hands with Government of UP to combat #COVID19 in the state

The Government of India, along with the State Governments, has been relentlessly working for prevention, containment, and management of COVID-19. 

#StaySafe #IndiaWillWinpic.twitter.com/KTkMgsIvyT",COVIDNewsByMIB,25,7
127,"['CoronaVirusUpdates', 'COVID19']",2020-07-07 06:04:23,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 7, 2020)

61.13% Cured/Discharged/Migrated (439,948)
36.07% Active cases (259,557)
2.80% Deaths (20,160)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/eZJH13J1bu",COVIDNewsByMIB,55,38
128,"['CoronaVirusUpdates', 'COVID']",2020-07-06 12:55:19,"#CoronaVirusUpdates: 

#COVID Tests cross 1 crore milestone

This signifies the importance accorded to widespread testing and the focused  “Test, Trace, Treat” strategy with several follow-up measures taken in tandem by the Central government and the States/UTs.

@ICMRDELHIpic.twitter.com/AvcIJOXTKu",COVIDNewsByMIB,40,21
129,"['CoronaVirusUpdates', 'COVID', 'StaySafe', 'IndiaWillWin', 'IndiaFightsCorona']",2020-07-06 09:52:43,"#CoronaVirusUpdates: 

National #COVID Positivity Rate is 6.73% while many States report lower Positivity Rate.

Central efforts lead to significant jump in testing in Delhi while the Positivity Rate declines. 

#StaySafe #IndiaWillWin #IndiaFightsCorona
@ICMRDELHIpic.twitter.com/MvqZ2DxtB9",COVIDNewsByMIB,44,21
130,"['CoronaVirusUpdates', 'COVID19']",2020-07-06 05:04:16,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 06, 2020)

60.86% Cured/Discharged/Migrated (424,433)
36.32% Active cases (253,287)
2.82% Deaths (19,693)

Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/sqblQ5oVrl",COVIDNewsByMIB,87,46
131,"['IndiaFightsCorona', 'StaySafe', 'IndiaWillWin']",2020-07-05 13:11:52,"#IndiaFightsCorona :

Defence Minister @rajnathsingh , Home Minister @AmitShah and Health Minister @drharshvardhan visit Sardar Vallabhbhai Patel COVID Hospital in Delhi

1,000-bedded hospital with 250 ICU beds operational from today

#StaySafe #IndiaWillWin 

(1/2)pic.twitter.com/zy6n4NvYYe",COVIDNewsByMIB,72,10
132,"['CoronaVirusUpdates', 'COVID19', 'IndiaWillWinpic']",2020-07-05 07:41:06,"#CoronaVirusUpdates: 

Increasing number of #COVID19 Testing Labs in India. 

As on July 05, 2020, India has 1100 COVID-19 Testing Labs across the country. 

Out of the total testing labs reporting to @ICMRDELHI, 786 are govt labs & 314 private labs. 

#IndiaWillWinpic.twitter.com/IvnuDcupqy",COVIDNewsByMIB,38,29
133,"['CoronaVirusUpdates', 'COVID19']",2020-07-05 06:37:41,"#CoronaVirusUpdates: 

Total #COVID19 Cases in India (as on July 05, 2020)

60.77% Cured/Discharged/Migrated (40,90,83)
36.37% Active cases (2,44,814)
2.86% Deaths (19,268)

Total COVID-19 confirmed cases= Cured/Discharged/Migrated+Active cases+Deaths

Via @MoHFW_INDIApic.twitter.com/bGtvGHHKQd",COVIDNewsByMIB,73,36
134,"['CoronaVirusUpdates', 'COVID19', 'lockdown', 'IndiaFightsCorona']",2020-07-05 06:03:27,"#CoronaVirusUpdates:

India's #COVID19 recovery rate approaches 61% for the first time; improves to 60.77% as on July 5, 2020

Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020

#IndiaFightsCorona
@ICMRDELHI

Via @MoHFW_INDIApic.twitter.com/4QijXXlwgX",COVIDNewsByMIB,69,27
135,"['IndiaFightsCorona', 'AatmaNirbharBharat']",2020-07-04 12:57:58,"#IndiaFightsCorona :

N-E Region will take a lead for India to emerge as an economic power house in the Post-COVID era: @DrJitendraSingh

Women Self Help Groups of N-E region are scaling new heights in developmental ladder: @DrJitendraSingh
#AatmaNirbharBharat

1/2pic.twitter.com/X0RuZ4WAXY",COVIDNewsByMIB,38,16
136,"['CoronaVirusUpdates', 'COVID19', 'IndiaWillWinpic']",2020-07-04 06:40:36,"#CoronaVirusUpdates: 

Increasing number of #COVID19 Testing Labs in India. 

As on July 04, 2020, India has 1087 COVID-19 Testing Labs across the country. 

Out of the total testing labs reporting to @ICMRDELHI, 780 are govt labs & 307 private labs. 

#IndiaWillWinpic.twitter.com/PvKAw52BBE",COVIDNewsByMIB,36,19
